30,15,48
1,1,50
2,2,50
3,1,100
3,7,70
4,2,30
4,3,10
4,4,10
5,2,100
5,4,100
6,2,10
6,3,70
6,4,30
6,5,10
7,7,70
7,8,30
8,7,10
8,9,70
9,7,10
9,11,100
10,12,100
10,13,30
11,12,70
11,13,100
12,13,100
13,13,100
14,14,10
15,14,100
16,14,10
17,14,30
18,5,30
19,6,50
20,5,10
21,6,100
22,15,10
23,8,30
23,15,10
24,8,100
24,15,100
25,8,50
25,15,100
26,9,70
26,10,30
27,9,30
27,10,30
28,9,50
28,10,30
29,9,10
30,11,100
1,1,80
1,2,70
1,3,60
1,4,50
1,5,40
1,6,30
1,7,20
1,8,10
2,1,10
2,2,20
2,3,30
2,4,40
2,5,50
2,6,60
2,7,70
2,8,80
3,1,10
3,2,20
3,3,30
3,4,40
3,5,50
3,6,60
3,7,70
3,8,80
4,1,80
4,2,70
4,3,60
4,4,50
4,5,40
4,6,30
4,7,20
4,8,10
5,1,10
5,2,10
5,3,10
5,4,10
5,5,10
5,6,10
5,7,10
5,8,10
6,1,80
6,2,70
6,3,60
6,4,50
6,5,40
6,6,30
6,7,20
6,8,10
7,1,10
7,2,10
7,3,10
7,4,10
7,5,10
7,6,10
7,7,10
7,8,10
8,1,10
8,2,20
8,3,30
8,4,40
8,5,50
8,6,60
8,7,70
8,8,80
9,1,10
9,2,10
9,3,10
9,4,10
9,5,10
9,6,10
9,7,10
9,8,10
10,1,80
10,2,70
10,3,60
10,4,50
10,5,40
10,6,30
10,7,20
10,8,10
11,1,10
11,2,20
11,3,30
11,4,40
11,5,50
11,6,60
11,7,70
11,8,80
12,1,10
12,2,10
12,3,10
12,4,10
12,5,10
12,6,10
12,7,10
12,8,10
13,1,10
13,2,20
13,3,30
13,4,40
13,5,50
13,6,60
13,7,70
13,8,80
14,1,10
14,2,10
14,3,10
14,4,10
14,5,10
14,6,10
14,7,10
14,8,10
15,1,10
15,2,20
15,3,30
15,4,40
15,5,50
15,6,60
15,7,70
15,8,80
16,1,10
16,2,10
16,3,10
16,4,10
16,5,10
16,6,10
16,7,10
16,8,10
17,1,10
17,2,10
17,3,10
17,4,10
17,5,10
17,6,10
17,7,10
17,8,10
18,1,10
18,2,10
18,3,10
18,4,10
18,5,10
18,6,10
18,7,10
18,8,10
19,1,10
19,2,20
19,3,30
19,4,40
19,5,50
19,6,60
19,7,70
19,8,80
20,1,10
20,2,10
20,3,10
20,4,10
20,5,10
20,6,10
20,7,10
20,8,10
21,1,10
21,2,20
21,3,30
21,4,40
21,5,50
21,6,60
21,7,70
21,8,80
22,1,10
22,2,20
22,3,30
22,4,40
22,5,50
22,6,60
22,7,70
22,8,80
23,1,80
23,2,70
23,3,60
23,4,50
23,5,40
23,6,30
23,7,20
23,8,10
24,1,10
24,2,20
24,3,30
24,4,40
24,5,50
24,6,60
24,7,70
24,8,80
25,1,10
25,2,10
25,3,10
25,4,10
25,5,10
25,6,10
25,7,10
25,8,10
26,1,10
26,2,20
26,3,30
26,4,40
26,5,50
26,6,60
26,7,70
26,8,80
27,1,10
27,2,10
27,3,10
27,4,10
27,5,10
27,6,10
27,7,10
27,8,10
28,1,10
28,2,20
28,3,30
28,4,40
28,5,50
28,6,60
28,7,70
28,8,80
29,1,10
29,2,10
29,3,10
29,4,10
29,5,10
29,6,10
29,7,10
29,8,10
30,1,10
30,2,10
30,3,10
30,4,10
30,5,10
30,6,10
30,7,10
30,8,10
