10,9,23
1,1,30
1,5,10
2,1,50
2,2,100
2,5,10
2,6,70
2,8,50
3,1,30
3,3,30
3,5,10
3,8,100
4,2,50
4,4,70
4,6,30
4,7,100
5,2,10
5,6,30
6,2,50
7,9,100
8,3,50
9,9,100
10,4,100
10,7,50
1,1,10
1,2,10
1,3,10
1,4,10
1,5,10
1,6,10
1,7,10
1,8,10
2,1,10
2,2,20
2,3,30
2,4,40
2,5,50
2,6,60
2,7,70
2,8,80
3,1,10
3,2,20
3,3,30
3,4,40
3,5,50
3,6,60
3,7,70
3,8,80
4,1,10
4,2,20
4,3,30
4,4,40
4,5,50
4,6,60
4,7,70
4,8,80
5,1,10
5,2,20
5,3,30
5,4,40
5,5,50
5,6,60
5,7,70
5,8,80
6,1,10
6,2,10
6,3,10
6,4,10
6,5,10
6,6,10
6,7,10
6,8,10
7,1,10
7,2,20
7,3,30
7,4,40
7,5,50
7,6,60
7,7,70
7,8,80
8,1,80
8,2,70
8,3,60
8,4,50
8,5,40
8,6,30
8,7,20
8,8,10
9,1,10
9,2,10
9,3,10
9,4,10
9,5,10
9,6,10
9,7,10
9,8,10
10,1,10
10,2,10
10,3,10
10,4,10
10,5,10
10,6,10
10,7,10
10,8,10
