600,321,934
1,1,10
2,1,70
2,2,10
3,1,70
3,90,70
4,2,50
4,3,50
4,61,100
5,2,70
5,30,70
5,61,100
6,2,30
6,61,100
7,90,10
7,91,10
8,90,50
8,91,30
8,116,50
9,129,10
10,130,100
11,3,10
11,13,10
12,131,70
13,132,10
14,30,10
15,38,10
16,46,100
17,52,10
18,133,50
19,66,70
20,73,70
21,134,30
22,92,50
23,135,10
24,106,30
25,106,70
25,114,100
26,136,50
27,119,70
28,116,70
28,120,50
29,137,70
30,124,10
30,125,70
30,129,100
31,125,100
32,125,30
32,127,100
32,129,100
33,125,10
33,129,70
34,4,50
34,130,10
35,5,30
36,4,10
36,7,100
37,8,30
37,130,10
38,130,100
39,14,70
40,15,10
41,138,10
42,139,70
43,13,30
43,18,70
44,21,10
45,21,100
46,21,30
47,21,10
47,22,70
48,24,30
48,131,50
49,140,10
50,26,50
50,132,30
51,27,10
52,26,50
52,28,70
53,141,50
54,31,100
55,33,10
55,37,100
56,31,50
56,37,30
57,36,30
58,33,10
58,37,100
59,39,30
60,44,30
61,38,10
61,41,70
62,38,30
62,42,50
63,44,10
64,46,30
65,47,30
66,142,100
67,143,50
68,144,30
69,145,30
70,53,30
71,52,50
71,55,100
72,56,70
73,59,100
74,133,50
75,146,50
76,147,100
77,64,30
78,148,50
79,66,70
79,71,50
80,149,50
81,68,50
82,66,70
82,70,10
83,66,100
83,71,10
84,73,50
84,74,50
85,80,100
86,150,10
87,73,50
87,78,30
88,80,70
89,151,10
90,84,50
90,134,70
91,84,10
91,87,50
92,84,100
92,134,50
93,89,10
93,134,70
94,93,50
95,93,10
95,95,50
96,93,70
96,96,100
96,98,70
97,92,70
97,98,50
98,98,10
99,152,100
100,101,100
101,102,70
101,135,30
102,101,50
102,103,30
102,135,100
103,104,70
103,135,50
104,108,10
105,108,10
106,109,10
107,111,50
108,113,70
109,114,30
110,115,70
111,115,10
112,114,70
112,115,70
113,115,10
114,118,10
115,117,10
115,118,70
116,117,70
116,118,30
116,136,10
117,118,70
118,117,50
118,136,50
119,119,100
119,153,30
119,154,100
120,153,50
120,154,10
121,153,30
121,154,100
122,154,10
123,153,70
124,121,10
125,121,70
126,121,50
127,120,50
128,120,70
129,122,70
129,155,100
130,137,30
131,122,100
131,123,100
132,123,50
133,155,50
134,124,50
134,156,100
134,157,100
135,156,10
136,157,10
137,157,30
138,124,10
138,157,30
139,126,50
140,126,10
141,158,50
142,126,50
142,158,70
143,126,30
143,158,100
144,127,30
144,128,30
144,159,10
145,159,70
146,128,100
147,127,70
147,128,50
148,128,10
148,159,30
149,160,30
150,160,50
150,161,70
151,160,10
151,161,50
152,161,100
153,160,30
153,161,70
154,162,70
154,164,100
155,162,30
155,164,70
156,162,10
157,163,50
158,162,10
158,163,10
158,164,70
159,164,100
160,165,70
161,166,50
162,5,50
163,6,10
163,165,100
164,6,100
164,165,30
165,6,30
165,166,10
166,167,30
167,167,100
168,168,30
169,7,100
170,7,100
170,167,70
170,168,30
171,7,50
171,168,50
172,9,30
172,10,10
172,169,30
173,9,10
174,169,100
175,8,10
175,10,30
176,10,50
176,11,10
177,11,30
177,169,70
178,12,10
178,170,70
178,171,50
178,172,30
179,170,70
180,171,70
180,172,50
181,172,100
182,12,10
182,172,50
183,170,30
183,171,30
184,173,50
185,174,50
185,175,50
186,174,70
187,175,10
188,14,50
188,173,50
188,175,50
189,173,50
189,174,70
189,175,50
190,15,50
190,176,30
191,15,70
191,177,30
192,176,100
193,15,10
193,177,10
194,177,100
195,176,100
196,138,70
197,178,70
197,179,10
198,179,30
199,138,70
199,180,10
200,180,50
201,178,30
201,180,50
202,181,50
203,181,10
204,16,100
204,139,70
205,16,70
205,17,100
206,139,70
207,17,30
207,139,100
208,19,30
208,182,100
209,18,30
209,19,10
209,182,50
210,182,100
211,19,100
212,19,30
213,18,70
214,20,50
214,183,70
214,184,50
215,20,50
215,183,70
215,184,50
216,183,100
217,20,100
217,184,100
218,184,100
219,183,10
220,185,50
221,185,30
222,186,70
223,186,10
224,186,50
225,186,50
226,187,50
227,187,100
227,188,50
228,188,70
229,188,100
229,189,30
230,189,70
231,187,100
232,22,50
233,22,50
233,190,50
234,23,30
235,190,50
236,23,30
237,23,100
237,190,100
238,25,10
239,25,30
239,191,100
240,25,30
241,191,10
242,191,50
243,24,10
243,25,10
244,192,70
245,140,10
245,192,50
245,193,10
246,192,70
246,193,70
247,193,50
248,140,10
248,192,50
248,193,100
248,194,100
249,194,70
250,195,70
250,197,70
251,196,100
251,197,10
252,195,50
252,197,30
253,196,100
254,197,50
255,196,70
256,198,30
257,27,50
258,198,10
259,27,10
260,198,30
261,198,30
262,199,10
263,28,30
264,28,100
264,199,70
264,200,50
265,199,100
266,200,50
267,28,70
268,201,50
269,29,70
270,201,30
271,141,30
271,201,100
272,29,10
272,201,70
273,141,50
274,202,100
275,32,100
275,202,10
275,203,70
276,202,70
276,203,10
277,32,100
277,202,50
277,203,100
278,203,10
279,32,100
280,204,50
280,205,100
281,34,100
281,204,70
281,205,50
282,204,30
283,34,30
283,205,10
284,34,100
285,205,50
286,35,50
286,207,70
287,35,10
287,206,70
287,207,10
288,206,70
289,206,100
290,207,30
291,35,100
291,206,30
292,36,10
292,208,70
292,209,100
293,208,30
293,210,100
294,209,70
295,208,50
295,209,70
295,210,30
296,36,10
296,209,70
296,210,70
297,210,30
298,211,50
299,211,100
299,213,70
300,212,100
301,213,70
302,211,10
302,212,100
303,211,70
304,40,70
304,215,10
305,214,50
305,215,70
306,40,30
306,214,70
307,40,30
308,39,50
308,215,70
309,215,30
310,216,50
311,216,100
312,216,10
313,217,70
314,216,30
315,217,30
316,218,70
316,219,10
316,220,100
317,219,30
318,220,30
319,41,10
319,218,30
319,219,100
319,220,10
320,218,100
320,219,70
320,220,30
321,41,30
321,218,50
322,43,30
322,221,50
323,42,70
323,43,30
324,221,100
325,42,50
326,43,70
327,42,50
327,43,70
328,222,70
329,223,10
330,45,50
330,222,10
330,223,50
330,224,10
331,222,10
332,45,70
332,224,50
333,224,30
334,225,10
334,227,100
335,226,50
336,227,30
337,225,50
337,226,70
337,227,70
338,226,100
338,227,50
339,225,100
340,47,50
341,48,10
341,49,100
341,228,10
342,47,50
342,48,50
342,49,70
343,47,70
343,48,70
344,48,30
344,49,100
345,228,30
346,50,10
346,229,70
347,50,100
347,142,70
348,50,30
349,142,70
350,50,70
351,229,100
352,143,100
353,230,70
354,231,30
355,51,100
355,230,100
355,232,100
356,51,50
356,143,10
356,231,50
356,232,70
357,232,100
358,233,30
359,234,100
360,144,30
360,234,10
361,144,10
361,233,70
361,234,50
361,235,10
362,144,10
362,234,70
363,235,10
364,145,70
364,238,30
365,236,70
366,145,10
366,238,10
367,237,10
368,238,70
369,236,70
369,237,10
370,239,100
371,53,50
371,54,70
371,239,10
372,53,100
372,239,70
372,241,30
373,53,70
373,54,10
373,239,50
373,240,30
373,241,30
374,240,30
375,241,10
376,242,70
377,242,50
377,243,100
378,55,100
379,242,30
379,243,70
380,243,100
381,242,50
381,243,70
382,56,50
382,57,30
382,244,100
383,244,100
384,245,50
385,56,70
385,58,70
385,244,100
386,57,100
386,58,10
386,245,70
387,245,50
388,60,10
389,59,10
389,60,70
389,246,10
390,60,30
391,246,30
392,246,50
393,59,100
393,246,10
394,247,50
395,247,100
396,248,50
397,62,30
397,248,30
398,248,70
399,62,50
400,249,70
401,250,50
402,250,10
403,146,10
403,249,50
403,250,100
403,251,10
404,251,100
405,250,70
405,251,70
406,63,10
407,252,10
408,63,30
408,147,70
408,252,50
409,63,30
409,147,50
410,252,10
411,147,10
411,252,100
412,64,70
412,253,30
412,254,70
413,253,10
414,65,10
414,254,70
415,253,50
416,254,30
417,65,30
418,255,100
418,256,50
419,148,70
420,148,50
420,257,10
421,256,100
422,257,50
423,148,10
423,255,70
423,257,50
424,258,10
424,259,70
424,260,30
425,259,50
425,260,10
426,260,70
427,258,50
427,259,10
427,261,30
428,261,50
429,260,30
430,262,30
431,67,70
432,67,70
432,149,10
432,262,70
432,263,70
433,67,10
433,263,50
434,67,50
434,263,50
435,263,30
436,69,30
437,69,30
438,68,50
438,69,10
439,68,30
440,264,30
441,264,100
442,265,50
443,70,70
444,70,50
444,265,10
444,266,50
445,265,30
445,266,10
446,265,70
447,266,100
448,72,100
448,268,10
449,267,50
450,72,70
450,267,100
451,268,100
452,72,50
452,269,10
453,269,100
454,270,70
455,75,50
455,270,50
456,271,100
457,271,50
458,74,100
459,75,10
460,76,30
460,272,70
461,272,10
461,273,10
462,76,30
463,273,30
464,272,100
465,76,30
465,272,50
466,77,50
466,150,100
467,274,70
468,77,30
468,150,50
469,77,30
469,274,30
470,150,50
470,274,50
471,274,70
472,79,100
473,79,100
474,78,10
474,275,100
475,275,50
475,276,30
476,275,70
477,276,100
478,81,50
479,277,50
480,81,100
480,277,30
481,277,70
482,81,100
483,81,70
483,277,30
484,151,70
485,82,10
485,151,10
486,151,70
487,82,50
487,83,10
488,83,10
489,82,50
489,83,50
490,278,100
491,85,10
491,86,30
492,85,50
493,85,50
494,86,30
494,278,100
495,278,100
496,279,70
496,280,50
497,87,30
497,88,100
498,87,30
499,88,70
499,279,10
499,280,100
500,280,50
501,88,70
502,281,30
503,281,100
503,284,30
504,282,10
504,283,50
504,284,10
505,283,10
505,284,30
506,284,50
507,282,100
508,89,10
509,285,70
510,89,10
510,285,50
510,286,100
511,89,70
511,285,100
511,286,10
512,286,70
513,285,50
514,287,50
515,94,10
515,287,70
515,288,30
516,288,30
517,287,70
518,94,100
519,287,70
520,95,10
521,289,10
521,290,70
521,291,100
521,292,50
522,290,30
522,291,10
523,291,10
524,95,30
524,289,100
524,291,70
525,292,70
526,96,50
526,293,10
527,293,30
528,96,10
528,293,10
529,96,30
529,294,30
530,294,30
531,293,10
532,295,70
532,296,30
533,97,100
534,97,100
534,295,10
534,296,50
535,97,100
535,296,100
536,97,30
537,296,70
538,297,50
539,99,50
539,297,100
540,298,50
541,299,10
542,298,10
542,299,30
543,99,10
543,299,100
544,152,30
544,300,100
545,100,70
545,300,70
546,100,70
547,300,30
548,100,70
549,300,50
550,301,50
550,302,70
551,302,10
551,303,10
552,303,100
553,302,10
554,301,50
555,301,50
556,304,30
556,305,100
557,304,100
557,306,10
558,305,50
559,305,50
559,306,50
560,306,50
561,102,10
561,306,10
562,307,70
562,308,10
562,309,70
563,307,70
563,309,30
564,308,30
564,309,50
565,103,50
566,103,10
566,308,70
567,309,50
568,105,50
568,312,50
569,104,50
569,105,30
569,310,100
569,311,100
569,312,10
570,310,100
570,311,50
570,313,100
571,311,100
571,313,70
572,312,50
572,313,100
573,313,100
574,107,100
574,314,10
575,314,70
576,314,30
577,107,70
577,314,70
578,107,10
579,107,100
580,315,100
581,316,50
581,317,70
582,317,30
583,316,70
584,315,70
584,317,10
585,316,50
585,317,70
586,110,70
587,110,50
587,318,50
588,109,50
588,110,10
588,318,30
589,110,100
590,318,10
591,109,30
591,318,50
592,112,10
593,319,70
594,112,50
595,111,50
596,112,50
596,319,10
596,320,100
597,320,70
598,321,70
599,113,100
599,321,10
600,113,100
1,1,10
1,2,10
1,3,10
1,4,10
1,5,10
1,6,10
1,7,10
1,8,10
2,1,10
2,2,20
2,3,30
2,4,40
2,5,50
2,6,60
2,7,70
2,8,80
3,1,10
3,2,10
3,3,10
3,4,10
3,5,10
3,6,10
3,7,10
3,8,10
4,1,10
4,2,20
4,3,30
4,4,40
4,5,50
4,6,60
4,7,70
4,8,80
5,1,80
5,2,70
5,3,60
5,4,50
5,5,40
5,6,30
5,7,20
5,8,10
6,1,80
6,2,70
6,3,60
6,4,50
6,5,40
6,6,30
6,7,20
6,8,10
7,1,10
7,2,10
7,3,10
7,4,10
7,5,10
7,6,10
7,7,10
7,8,10
8,1,10
8,2,10
8,3,10
8,4,10
8,5,10
8,6,10
8,7,10
8,8,10
9,1,10
9,2,20
9,3,30
9,4,40
9,5,50
9,6,60
9,7,70
9,8,80
10,1,10
10,2,20
10,3,30
10,4,40
10,5,50
10,6,60
10,7,70
10,8,80
11,1,10
11,2,10
11,3,10
11,4,10
11,5,10
11,6,10
11,7,10
11,8,10
12,1,80
12,2,70
12,3,60
12,4,50
12,5,40
12,6,30
12,7,20
12,8,10
13,1,10
13,2,10
13,3,10
13,4,10
13,5,10
13,6,10
13,7,10
13,8,10
14,1,10
14,2,20
14,3,30
14,4,40
14,5,50
14,6,60
14,7,70
14,8,80
15,1,10
15,2,10
15,3,10
15,4,10
15,5,10
15,6,10
15,7,10
15,8,10
16,1,10
16,2,20
16,3,30
16,4,40
16,5,50
16,6,60
16,7,70
16,8,80
17,1,80
17,2,70
17,3,60
17,4,50
17,5,40
17,6,30
17,7,20
17,8,10
18,1,10
18,2,10
18,3,10
18,4,10
18,5,10
18,6,10
18,7,10
18,8,10
19,1,80
19,2,70
19,3,60
19,4,50
19,5,40
19,6,30
19,7,20
19,8,10
20,1,10
20,2,20
20,3,30
20,4,40
20,5,50
20,6,60
20,7,70
20,8,80
21,1,10
21,2,20
21,3,30
21,4,40
21,5,50
21,6,60
21,7,70
21,8,80
22,1,80
22,2,70
22,3,60
22,4,50
22,5,40
22,6,30
22,7,20
22,8,10
23,1,10
23,2,10
23,3,10
23,4,10
23,5,10
23,6,10
23,7,10
23,8,10
24,1,10
24,2,20
24,3,30
24,4,40
24,5,50
24,6,60
24,7,70
24,8,80
25,1,10
25,2,10
25,3,10
25,4,10
25,5,10
25,6,10
25,7,10
25,8,10
26,1,10
26,2,20
26,3,30
26,4,40
26,5,50
26,6,60
26,7,70
26,8,80
27,1,10
27,2,10
27,3,10
27,4,10
27,5,10
27,6,10
27,7,10
27,8,10
28,1,10
28,2,10
28,3,10
28,4,10
28,5,10
28,6,10
28,7,10
28,8,10
29,1,80
29,2,70
29,3,60
29,4,50
29,5,40
29,6,30
29,7,20
29,8,10
30,1,80
30,2,70
30,3,60
30,4,50
30,5,40
30,6,30
30,7,20
30,8,10
31,1,10
31,2,20
31,3,30
31,4,40
31,5,50
31,6,60
31,7,70
31,8,80
32,1,10
32,2,20
32,3,30
32,4,40
32,5,50
32,6,60
32,7,70
32,8,80
33,1,80
33,2,70
33,3,60
33,4,50
33,5,40
33,6,30
33,7,20
33,8,10
34,1,80
34,2,70
34,3,60
34,4,50
34,5,40
34,6,30
34,7,20
34,8,10
35,1,10
35,2,20
35,3,30
35,4,40
35,5,50
35,6,60
35,7,70
35,8,80
36,1,80
36,2,70
36,3,60
36,4,50
36,5,40
36,6,30
36,7,20
36,8,10
37,1,10
37,2,20
37,3,30
37,4,40
37,5,50
37,6,60
37,7,70
37,8,80
38,1,10
38,2,10
38,3,10
38,4,10
38,5,10
38,6,10
38,7,10
38,8,10
39,1,10
39,2,10
39,3,10
39,4,10
39,5,10
39,6,10
39,7,10
39,8,10
40,1,80
40,2,70
40,3,60
40,4,50
40,5,40
40,6,30
40,7,20
40,8,10
41,1,10
41,2,20
