45,20,63
1,1,30
2,2,50
2,11,50
3,1,100
3,11,100
4,2,100
4,3,30
5,2,50
5,8,50
6,2,50
6,9,10
7,12,70
8,13,50
9,16,50
10,4,50
11,5,30
12,7,30
13,3,10
14,8,30
15,8,50
16,8,100
17,8,50
18,9,30
18,10,50
19,9,10
19,10,100
20,10,30
21,10,30
22,17,30
23,12,10
23,17,10
24,17,100
25,12,100
25,17,100
26,14,50
27,13,30
27,15,30
28,14,10
29,14,30
29,15,10
30,18,50
31,18,50
32,16,10
32,18,70
33,16,30
33,18,10
34,4,70
35,4,70
36,4,30
37,4,50
38,4,30
39,5,30
39,20,70
40,19,10
40,20,30
41,5,70
41,6,70
41,19,100
41,20,30
42,20,30
43,6,70
44,7,70
45,7,50
1,1,10
1,2,10
1,3,10
1,4,10
1,5,10
1,6,10
1,7,10
1,8,10
2,1,10
2,2,20
2,3,30
2,4,40
2,5,50
2,6,60
2,7,70
2,8,80
3,1,10
3,2,20
3,3,30
3,4,40
3,5,50
3,6,60
3,7,70
3,8,80
4,1,10
4,2,20
4,3,30
4,4,40
4,5,50
4,6,60
4,7,70
4,8,80
5,1,80
5,2,70
5,3,60
5,4,50
5,5,40
5,6,30
5,7,20
5,8,10
6,1,80
6,2,70
6,3,60
6,4,50
6,5,40
6,6,30
6,7,20
6,8,10
7,1,80
7,2,70
7,3,60
7,4,50
7,5,40
7,6,30
7,7,20
7,8,10
8,1,10
8,2,20
8,3,30
8,4,40
8,5,50
8,6,60
8,7,70
8,8,80
9,1,10
9,2,20
9,3,30
9,4,40
9,5,50
9,6,60
9,7,70
9,8,80
10,1,10
10,2,10
10,3,10
10,4,10
10,5,10
10,6,10
10,7,10
10,8,10
11,1,80
11,2,70
11,3,60
11,4,50
11,5,40
11,6,30
11,7,20
11,8,10
12,1,80
12,2,70
12,3,60
12,4,50
12,5,40
12,6,30
12,7,20
12,8,10
13,1,10
13,2,20
13,3,30
13,4,40
13,5,50
13,6,60
13,7,70
13,8,80
14,1,80
14,2,70
14,3,60
14,4,50
14,5,40
14,6,30
14,7,20
14,8,10
15,1,10
15,2,10
15,3,10
15,4,10
15,5,10
15,6,10
15,7,10
15,8,10
16,1,80
16,2,70
16,3,60
16,4,50
16,5,40
16,6,30
16,7,20
16,8,10
17,1,10
17,2,10
17,3,10
17,4,10
17,5,10
17,6,10
17,7,10
17,8,10
18,1,80
18,2,70
18,3,60
18,4,50
18,5,40
18,6,30
18,7,20
18,8,10
19,1,10
19,2,20
19,3,30
19,4,40
19,5,50
19,6,60
19,7,70
19,8,80
20,1,10
20,2,20
20,3,30
20,4,40
20,5,50
20,6,60
20,7,70
20,8,80
21,1,10
21,2,10
21,3,10
21,4,10
21,5,10
21,6,10
21,7,10
21,8,10
22,1,80
22,2,70
22,3,60
22,4,50
22,5,40
22,6,30
22,7,20
22,8,10
23,1,80
23,2,70
23,3,60
23,4,50
23,5,40
23,6,30
23,7,20
23,8,10
24,1,10
24,2,20
24,3,30
24,4,40
24,5,50
24,6,60
24,7,70
24,8,80
25,1,10
25,2,10
25,3,10
25,4,10
25,5,10
25,6,10
25,7,10
25,8,10
26,1,80
26,2,70
26,3,60
26,4,50
26,5,40
26,6,30
26,7,20
26,8,10
27,1,80
27,2,70
27,3,60
27,4,50
27,5,40
27,6,30
27,7,20
27,8,10
28,1,10
28,2,20
28,3,30
28,4,40
28,5,50
28,6,60
28,7,70
28,8,80
29,1,10
29,2,20
29,3,30
29,4,40
29,5,50
29,6,60
29,7,70
29,8,80
30,1,80
30,2,70
30,3,60
30,4,50
30,5,40
30,6,30
30,7,20
30,8,10
31,1,80
31,2,70
31,3,60
31,4,50
31,5,40
31,6,30
31,7,20
31,8,10
32,1,10
32,2,20
32,3,30
32,4,40
32,5,50
32,6,60
32,7,70
32,8,80
33,1,80
33,2,70
33,3,60
33,4,50
33,5,40
33,6,30
33,7,20
33,8,10
34,1,80
34,2,70
34,3,60
34,4,50
34,5,40
34,6,30
34,7,20
34,8,10
35,1,10
35,2,20
35,3,30
35,4,40
35,5,50
35,6,60
35,7,70
35,8,80
36,1,10
36,2,10
36,3,10
36,4,10
36,5,10
36,6,10
36,7,10
36,8,10
37,1,10
37,2,20
37,3,30
37,4,40
37,5,50
37,6,60
37,7,70
37,8,80
38,1,10
38,2,10
38,3,10
38,4,10
38,5,10
38,6,10
38,7,10
38,8,10
39,1,10
39,2,10
39,3,10
39,4,10
39,5,10
39,6,10
39,7,10
39,8,10
40,1,10
40,2,10
40,3,10
40,4,10
40,5,10
40,6,10
40,7,10
40,8,10
41,1,10
41,2,10
41,3,10
41,4,10
41,5,10
41,6,10
41,7,10
41,8,10
42,1,10
42,2,20
42,3,30
42,4,40
42,5,50
42,6,60
42,7,70
42,8,80
43,1,10
43,2,10
43,3,10
43,4,10
43,5,10
43,6,10
43,7,10
43,8,10
44,1,10
44,2,20
44,3,30
44,4,40
44,5,50
44,6,60
44,7,70
44,8,80
45,1,80
45,2,70
45,3,60
45,4,50
45,5,40
45,6,30
45,7,20
45,8,10
